date,machine_no,model,diff,spins,big,reg,event_tag,,
2025/7/19,739,ファンキージャグラー,-200,"4,093",15,8,ディグロス,0,0
2025/7/19,740,ファンキージャグラー,-200,"6,297",22,23,ディグロス,0,0
2025/7/19,741,ファンキージャグラー,"-1,400","1,896",2,2,ディグロス,0,0
2025/7/19,742,ファンキージャグラー,"1,100","5,494",26,13,ディグロス,0,0
2025/7/19,743,ファンキージャグラー,-500,"2,727",9,8,ディグロス,0,0
2025/7/19,744,ファンキージャグラー,-700,"3,445",14,2,ディグロス,0,0
2025/7/19,781,ジャグラーガールズ,-600,"2,263",7,3,ディグロス,0,0
2025/7/19,782,ジャグラーガールズ,"1,500","7,029",31,23,ディグロス,0,0
2025/7/19,783,ジャグラーガールズ,-200,"4,227",16,10,ディグロス,0,0
2025/7/19,784,ジャグラーガールズ,-400,"4,742",17,12,ディグロス,0,0
2025/7/19,785,ジャグラーガールズ,100,"3,639",16,6,ディグロス,0,0
2025/7/19,786,ジャグラーガールズ,-200,"7,069",27,20,ディグロス,0,0
2025/7/19,787,ウルトラミラクルジャグラー,-700,"5,048",15,15,ディグロス,0,0
2025/7/19,788,ウルトラミラクルジャグラー,100,"3,780",16,6,ディグロス,0,0
2025/7/19,789,ウルトラミラクルジャグラー,-400,"5,302",18,13,ディグロス,0,0
2025/7/19,790,ウルトラミラクルジャグラー,"-1,100","5,999",21,11,ディグロス,0,0
2025/7/19,777,ミスタージャグラー,300,"3,300",14,10,ディグロス,0,0
2025/7/19,778,ミスタージャグラー,"1,600","3,832",18,17,ディグロス,0,0
2025/7/19,779,ミスタージャグラー,-500,"6,842",24,22,ディグロス,0,0
2025/7/19,780,ミスタージャグラー,400,"3,776",18,7,ディグロス,0,0
2025/7/20,798,マイジャグラーV,-100,"5,286",19,12,0,0,0
2025/7/20,799,マイジャグラーV,"2,000","3,880",23,10,0,0,0
2025/7/20,800,マイジャグラーV,-100,"5,220",19,12,0,0,0
2025/7/20,801,マイジャグラーV,300,"5,002",20,14,0,0,0
2025/7/20,802,マイジャグラーV,"-1,000","1,502",2,2,0,0,0
2025/7/20,803,マイジャグラーV,"1,100","8,205",36,23,0,0,0
2025/7/20,804,マイジャグラーV,-400,"2,653",8,6,0,0,0
2025/7/20,805,マイジャグラーV,800,"4,839",22,14,0,0,0
2025/7/20,806,マイジャグラーV,-300,"5,500",20,15,0,0,0
2025/7/20,807,マイジャグラーV,-600,"7,401",26,23,0,0,0
2025/7/20,808,マイジャグラーV,-500,"2,875",11,6,0,0,0
2025/7/20,809,マイジャグラーV,400,"5,853",25,14,0,0,0
2025/7/20,810,マイジャグラーV,-800,"5,537",20,11,0,0,0
2025/7/20,811,マイジャグラーV,-700,"5,969",21,17,0,0,0
2025/7/20,812,マイジャグラーV,-800,"4,103",14,5,0,0,0
2025/7/20,813,マイジャグラーV,"-1,000","7,294",25,13,0,0,0
2025/7/20,814,マイジャグラーV,"1,200","5,356",26,16,0,0,0
2025/7/20,815,マイジャグラーV,-400,"4,318",15,12,0,0,0
2025/7/20,816,マイジャグラーV,"-1,200","5,535",16,15,0,0,0
2025/7/20,817,マイジャグラーV,-500,"2,756",9,3,0,0,0
2025/7/20,818,マイジャグラーV,"-1,300","4,862",14,12,0,0,0
2025/7/20,819,マイジャグラーV,"-1,300","3,850",11,7,0,0,0
2025/7/20,820,マイジャグラーV,-800,"3,726",12,7,0,0,0
2025/7/20,821,マイジャグラーV,500,"7,181",30,21,0,0,0
2025/7/20,822,マイジャグラーV,100,"4,710",18,9,0,0,0
2025/7/20,823,マイジャグラーV,-700,"7,584",23,28,0,0,0
2025/7/20,791,アイムジャグラーEX,300,"7,674",32,20,0,0,0
2025/7/20,792,アイムジャグラーEX,"1,500","4,910",23,13,0,0,0
2025/7/20,793,アイムジャグラーEX,"-1,200","4,308",13,7,0,0,0
2025/7/20,794,アイムジャグラーEX,800,"6,596",29,15,0,0,0
2025/7/20,795,アイムジャグラーEX,-100,"2,080",7,5,0,0,0
2025/7/20,796,アイムジャグラーEX,-900,"1,081",1,2,0,0,0
2025/7/20,797,アイムジャグラーEX,-200,"3,718",15,7,0,0,0
2025/7/20,824,アイムジャグラーEX,"-1,700","2,754",3,9,0,0,0
2025/7/20,825,アイムジャグラーEX,300,"7,977",33,24,0,0,0
2025/7/20,826,アイムジャグラーEX,"2,600","6,725",34,20,0,0,0
2025/7/20,827,アイムジャグラーEX,400,"4,681",20,12,0,0,0
2025/7/20,828,アイムジャグラーEX,500,"2,341",12,2,0,0,0
2025/7/20,829,アイムジャグラーEX,0,"5,372",22,10,0,0,0
2025/7/20,830,アイムジャグラーEX,0,"2,855",12,6,0,0,0
2025/7/20,745,ゴーゴージャグラー3,"2,900","8,247",41,34,0,0,0
2025/7/20,746,ゴーゴージャグラー3,-700,"6,872",28,19,0,0,0
2025/7/20,747,ゴーゴージャグラー3,-100,"5,604",23,16,0,0,0
2025/7/20,748,ゴーゴージャグラー3,"-1,000","6,704",19,28,0,0,0
2025/7/20,749,ゴーゴージャグラー3,"-1,400","4,351",12,11,0,0,0
2025/7/20,750,ゴーゴージャグラー3,"-1,200","3,933",14,6,0,0,0
2025/7/20,771,ゴーゴージャグラー3,"1,600","7,241",37,17,0,0,0
2025/7/20,772,ゴーゴージャグラー3,0,"5,050",21,15,0,0,0
2025/7/20,773,ゴーゴージャグラー3,"-1,600","3,618",9,9,0,0,0
2025/7/20,774,ゴーゴージャグラー3,200,"7,057",29,19,0,0,0
2025/7/20,775,ゴーゴージャグラー3,-400,"2,450",10,5,0,0,0
2025/7/20,776,ゴーゴージャグラー3,-900,"3,744",12,12,0,0,0
2025/7/20,735,ファンキージャグラー,700,"5,322",27,6,0,0,0
2025/7/20,736,ファンキージャグラー,"-1,200","3,173",10,5,0,0,0
2025/7/20,737,ファンキージャグラー,400,"1,844",10,3,0,0,0
2025/7/20,738,ファンキージャグラー,900,"8,239",32,30,0,0,0
2025/7/20,739,ファンキージャグラー,"1,000","4,483",25,7,0,0,0
2025/7/20,740,ファンキージャグラー,-700,"1,526",3,2,0,0,0
2025/7/20,741,ファンキージャグラー,-100,"3,352",14,8,0,0,0
2025/7/20,742,ファンキージャグラー,500,"6,266",23,23,0,0,0
2025/7/20,743,ファンキージャグラー,0,"2,554",10,4,0,0,0
2025/7/20,744,ファンキージャグラー,500,"5,612",22,15,0,0,0
2025/7/20,781,ジャグラーガールズ,-300,"2,136",7,4,0,0,0
2025/7/20,782,ジャグラーガールズ,"-1,000","2,416",7,4,0,0,0
2025/7/20,783,ジャグラーガールズ,-100,"2,424",9,5,0,0,0
2025/7/20,784,ジャグラーガールズ,-500,"1,791",5,6,0,0,0
2025/7/20,785,ジャグラーガールズ,-700,"1,259",2,2,0,0,0
2025/7/20,786,ジャグラーガールズ,-300,"4,032",17,7,0,0,0
2025/7/20,787,ウルトラミラクルジャグラー,700,"4,458",23,6,0,0,0
2025/7/20,788,ウルトラミラクルジャグラー,-900,"3,441",11,8,0,0,0
2025/7/20,789,ウルトラミラクルジャグラー,-900,"1,722",3,4,0,0,0
2025/7/20,790,ウルトラミラクルジャグラー,100,"4,576",16,14,0,0,0
2025/7/20,777,ミスタージャグラー,-500,"6,520",23,18,0,0,0
2025/7/20,778,ミスタージャグラー,-600,"1,057",3,0,0,0,0
2025/7/20,779,ミスタージャグラー,300,"3,202",15,6,0,0,0
2025/7/20,780,ミスタージャグラー,-100,"2,727",11,5,0,0,0
2025/7/21,798,マイジャグラーV,"-1,700","2,503",3,4,ニャンバーワン,0,0
2025/7/21,799,マイジャグラーV,"3,300","7,888",45,20,ニャンバーワン,0,0
2025/7/21,800,マイジャグラーV,-200,"4,848",19,11,ニャンバーワン,0,0
2025/7/21,801,マイジャグラーV,"-1,500","4,725",13,9,ニャンバーワン,0,0
2025/7/21,802,マイジャグラーV,-200,"5,549",21,12,ニャンバーワン,0,0
2025/7/21,803,マイジャグラーV,-800,"5,185",16,14,ニャンバーワン,0,0
2025/7/21,804,マイジャグラーV,"3,600","8,220",45,23,ニャンバーワン,0,0
2025/7/21,805,マイジャグラーV,"-1,300","4,634",14,10,ニャンバーワン,0,0
2025/7/21,806,マイジャグラーV,"-1,400","4,743",13,10,ニャンバーワン,0,0
2025/7/21,807,マイジャグラーV,200,"6,610",27,15,ニャンバーワン,0,0
2025/7/21,808,マイジャグラーV,-300,"5,410",21,10,ニャンバーワン,0,0
2025/7/21,809,マイジャグラーV,-800,"6,806",24,16,ニャンバーワン,0,0
2025/7/21,810,マイジャグラーV,"-1,200","7,373",19,26,ニャンバーワン,0,0
2025/7/21,811,マイジャグラーV,"-1,100","5,567",18,11,ニャンバーワン,0,0
2025/7/21,812,マイジャグラーV,-100,"5,552",21,11,ニャンバーワン,0,0
2025/7/21,813,マイジャグラーV,"1,300","8,304",37,22,ニャンバーワン,0,0
2025/7/21,814,マイジャグラーV,"-1,600","5,348",13,11,ニャンバーワン,0,0
2025/7/21,815,マイジャグラーV,"-1,500","4,825",13,10,ニャンバーワン,0,0
2025/7/21,816,マイジャグラーV,-800,"3,437",10,4,ニャンバーワン,0,0
2025/7/21,817,マイジャグラーV,"-1,100","6,840",20,23,ニャンバーワン,0,0
2025/7/21,818,マイジャグラーV,-300,"5,196",22,7,ニャンバーワン,0,0
2025/7/21,819,マイジャグラーV,"-1,200","6,709",21,19,ニャンバーワン,0,0
2025/7/21,820,マイジャグラーV,300,"6,134",23,16,ニャンバーワン,0,0
2025/7/21,821,マイジャグラーV,"1,200","5,598",27,12,ニャンバーワン,0,0
2025/7/21,822,マイジャグラーV,100,"6,213",24,14,ニャンバーワン,0,0
2025/7/21,823,マイジャグラーV,300,"4,991",20,11,ニャンバーワン,0,0
2025/7/21,791,アイムジャグラーEX,400,"6,099",25,13,ニャンバーワン,0,0
2025/7/21,792,アイムジャグラーEX,"1,800","8,332",38,24,ニャンバーワン,0,0
2025/7/21,793,アイムジャグラーEX,"1,000","6,246",28,17,ニャンバーワン,0,0
2025/7/21,794,アイムジャグラーEX,"1,000","6,047",25,18,ニャンバーワン,0,0
2025/7/21,795,アイムジャグラーEX,600,"7,616",29,25,ニャンバーワン,0,0
2025/7/21,796,アイムジャグラーEX,"3,200","7,456",39,29,ニャンバーワン,0,0
2025/7/21,797,アイムジャグラーEX,900,"4,751",22,11,ニャンバーワン,0,0
2025/7/21,824,アイムジャグラーEX,"1,000","4,152",19,8,ニャンバーワン,0,0
2025/7/21,825,アイムジャグラーEX,-300,"4,909",18,12,ニャンバーワン,0,0
2025/7/21,826,アイムジャグラーEX,"-1,400","2,613",6,3,ニャンバーワン,0,0
2025/7/21,827,アイムジャグラーEX,-600,"5,539",21,8,ニャンバーワン,0,0
2025/7/21,828,アイムジャグラーEX,-900,"3,387",10,7,ニャンバーワン,0,0
2025/7/21,829,アイムジャグラーEX,900,"6,859",32,12,ニャンバーワン,0,0
2025/7/21,830,アイムジャグラーEX,"1,200","7,812",34,19,ニャンバーワン,0,0
2025/7/21,745,ゴーゴージャグラー3,"-1,600","5,036",13,19,ニャンバーワン,0,0
2025/7/21,746,ゴーゴージャグラー3,"-1,400","5,564",17,19,ニャンバーワン,0,0
2025/7/21,747,ゴーゴージャグラー3,"-1,100","4,855",15,14,ニャンバーワン,0,0
2025/7/21,748,ゴーゴージャグラー3,-300,"7,063",25,22,ニャンバーワン,0,0
2025/7/21,749,ゴーゴージャグラー3,-800,"5,562",16,19,ニャンバーワン,0,0
2025/7/21,750,ゴーゴージャグラー3,-300,"6,187",26,12,ニャンバーワン,0,0
2025/7/21,771,ゴーゴージャグラー3,800,"8,438",33,28,ニャンバーワン,0,0
2025/7/21,772,ゴーゴージャグラー3,"-1,100","4,744",13,17,ニャンバーワン,0,0
2025/7/21,773,ゴーゴージャグラー3,-200,"3,790",14,9,ニャンバーワン,0,0
2025/7/21,774,ゴーゴージャグラー3,"1,400","6,214",28,22,ニャンバーワン,0,0
2025/7/21,775,ゴーゴージャグラー3,-300,"6,164",21,25,ニャンバーワン,0,0
2025/7/21,776,ゴーゴージャグラー3,"-1,400","2,473",5,5,ニャンバーワン,0,0
2025/7/21,735,ファンキージャグラー,300,"4,734",20,15,ニャンバーワン,0,0
2025/7/21,736,ファンキージャグラー,"-1,100","4,037",12,9,ニャンバーワン,0,0
2025/7/21,737,ファンキージャグラー,"-1,000","3,656",13,3,ニャンバーワン,0,0
2025/7/21,738,ファンキージャグラー,-900,"3,685",11,7,ニャンバーワン,0,0
2025/7/21,739,ファンキージャグラー,500,"4,464",21,10,ニャンバーワン,0,0
2025/7/21,740,ファンキージャグラー,-300,"3,582",14,4,ニャンバーワン,0,0
2025/7/21,741,ファンキージャグラー,"2,400","7,290",39,20,ニャンバーワン,0,0
2025/7/21,742,ファンキージャグラー,"-1,600","4,253",10,12,ニャンバーワン,0,0
2025/7/21,743,ファンキージャグラー,-500,"7,449",24,25,ニャンバーワン,0,0
2025/7/21,744,ファンキージャグラー,"-1,500","3,493",8,9,ニャンバーワン,0,0
2025/7/21,781,ジャグラーガールズ,"-1,800","2,847",5,2,ニャンバーワン,0,0
2025/7/21,782,ジャグラーガールズ,500,"3,775",16,11,ニャンバーワン,0,0
2025/7/21,783,ジャグラーガールズ,400,"5,708",24,13,ニャンバーワン,0,0
2025/7/21,784,ジャグラーガールズ,-800,"2,850",9,5,ニャンバーワン,0,0
2025/7/21,785,ジャグラーガールズ,"1,200","4,725",25,10,ニャンバーワン,0,0
2025/7/21,786,ジャグラーガールズ,300,"3,773",17,8,ニャンバーワン,0,0
2025/7/21,787,ウルトラミラクルジャグラー,200,"6,224",24,18,ニャンバーワン,0,0
2025/7/21,788,ウルトラミラクルジャグラー,"-1,700","3,656",7,10,ニャンバーワン,0,0
2025/7/21,789,ウルトラミラクルジャグラー,"-1,200","3,573",9,10,ニャンバーワン,0,0
2025/7/21,790,ウルトラミラクルジャグラー,"-1,300","5,741",17,15,ニャンバーワン,0,0
2025/7/21,777,ミスタージャグラー,-100,"6,941",24,24,ニャンバーワン,0,0
2025/7/21,778,ミスタージャグラー,"2,200","7,454",39,19,ニャンバーワン,0,0
2025/7/21,779,ミスタージャグラー,-100,"7,344",31,17,ニャンバーワン,0,0
2025/7/21,780,ミスタージャグラー,-300,"5,781",22,14,ニャンバーワン,0,0
2025/7/22,798,マイジャグラーV,-700,"1,009",2,0,ニャンジャ,0,0
2025/7/22,799,マイジャグラーV,"-1,200","1,401",0,3,ニャンジャ,0,0
2025/7/22,800,マイジャグラーV,300,"5,885",25,17,ニャンジャ,0,0
2025/7/22,801,マイジャグラーV,-500,"3,263",12,6,ニャンジャ,0,0
2025/7/22,802,マイジャグラーV,"-1,200","1,701",3,1,ニャンジャ,0,0
2025/7/22,803,マイジャグラーV,800,"3,962",20,8,ニャンジャ,0,0
2025/7/22,804,マイジャグラーV,-300,"3,734",16,4,ニャンジャ,0,0
2025/7/22,805,マイジャグラーV,-700,"3,747",12,11,ニャンジャ,0,0
2025/7/22,806,マイジャグラーV,"-1,400","3,147",6,9,ニャンジャ,0,0
2025/7/22,807,マイジャグラーV,-500,"3,067",9,7,ニャンジャ,0,0
2025/7/22,808,マイジャグラーV,"-1,000","3,453",9,8,ニャンジャ,0,0
2025/7/22,809,マイジャグラーV,-700,"1,281",3,1,ニャンジャ,0,0
2025/7/22,810,マイジャグラーV,"3,200","6,309",33,22,ニャンジャ,0,0
2025/7/22,811,マイジャグラーV,-200,"4,646",18,13,ニャンジャ,0,0
2025/7/22,812,マイジャグラーV,-400,"4,225",13,12,ニャンジャ,0,0
2025/7/22,813,マイジャグラーV,500,"4,794",18,17,ニャンジャ,0,0
2025/7/22,814,マイジャグラーV,700,"3,751",20,6,ニャンジャ,0,0
2025/7/22,815,マイジャグラーV,-200,"2,158",9,5,ニャンジャ,0,0
2025/7/22,816,マイジャグラーV,800,"2,002",12,3,ニャンジャ,0,0
2025/7/22,817,マイジャグラーV,400,"6,629",25,22,ニャンジャ,0,0
2025/7/22,818,マイジャグラーV,400,"4,123",15,15,ニャンジャ,0,0
2025/7/22,819,マイジャグラーV,-600,"3,017",9,5,ニャンジャ,0,0
2025/7/22,820,マイジャグラーV,"1,600","2,492",17,5,ニャンジャ,0,0
2025/7/22,821,マイジャグラーV,"4,000","8,192",45,30,ニャンジャ,0,0
2025/7/22,822,マイジャグラーV,400,"1,467",7,4,ニャンジャ,0,0
2025/7/22,823,マイジャグラーV,-700,"1,181",2,3,ニャンジャ,0,0
2025/7/22,791,アイムジャグラーEX,"1,100","4,703",23,11,ニャンジャ,0,0
2025/7/22,792,アイムジャグラーEX,-500,"1,562",5,1,ニャンジャ,0,0
2025/7/22,793,アイムジャグラーEX,300,"4,047",17,8,ニャンジャ,0,0
2025/7/22,794,アイムジャグラーEX,"-1,600","4,028",10,6,ニャンジャ,0,0
2025/7/22,795,アイムジャグラーEX,300,"4,646",20,9,ニャンジャ,0,0
2025/7/22,796,アイムジャグラーEX,200,"4,472",17,11,ニャンジャ,0,0
2025/7/22,797,アイムジャグラーEX,"1,600","4,846",23,15,ニャンジャ,0,0
2025/7/22,824,アイムジャグラーEX,"1,400","6,183",25,28,ニャンジャ,0,0
2025/7/22,825,アイムジャグラーEX,-500,827,2,0,ニャンジャ,0,0
2025/7/22,826,アイムジャグラーEX,-400,"2,592",9,4,ニャンジャ,0,0
2025/7/22,827,アイムジャグラーEX,-200,"2,634",10,6,ニャンジャ,0,0
2025/7/22,828,アイムジャグラーEX,200,"4,826",19,11,ニャンジャ,0,0
2025/7/22,829,アイムジャグラーEX,700,"4,016",19,9,ニャンジャ,0,0
2025/7/22,830,アイムジャグラーEX,-700,"4,764",17,12,ニャンジャ,0,0
2025/7/22,745,ゴーゴージャグラー3,-700,"1,665",5,2,ニャンジャ,0,0
2025/7/22,746,ゴーゴージャグラー3,"-1,000","1,101",1,2,ニャンジャ,0,0
2025/7/22,747,ゴーゴージャグラー3,"-1,500","3,238",6,9,ニャンジャ,0,0
2025/7/22,748,ゴーゴージャグラー3,"1,600","3,693",21,11,ニャンジャ,0,0
2025/7/22,749,ゴーゴージャグラー3,"-1,400","3,120",7,8,ニャンジャ,0,0
2025/7/22,750,ゴーゴージャグラー3,300,"4,332",18,15,ニャンジャ,0,0
2025/7/22,771,ゴーゴージャグラー3,400,"4,489",17,19,ニャンジャ,0,0
2025/7/22,772,ゴーゴージャグラー3,-400,"2,359",6,10,ニャンジャ,0,0
2025/7/22,773,ゴーゴージャグラー3,-800,"3,720",10,12,ニャンジャ,0,0
2025/7/22,774,ゴーゴージャグラー3,900,"2,531",14,6,ニャンジャ,0,0
2025/7/22,775,ゴーゴージャグラー3,"1,300","2,652",18,4,ニャンジャ,0,0
2025/7/22,776,ゴーゴージャグラー3,0,"2,285",10,5,ニャンジャ,0,0
2025/7/22,735,ファンキージャグラー,900,"5,436",26,13,ニャンジャ,0,0
2025/7/22,736,ファンキージャグラー,-700,"1,025",2,1,ニャンジャ,0,0
2025/7/22,737,ファンキージャグラー,"-1,000","1,384",2,1,ニャンジャ,0,0
2025/7/22,738,ファンキージャグラー,-600,"2,259",5,8,ニャンジャ,0,0
2025/7/22,739,ファンキージャグラー,-200,"1,615",6,2,ニャンジャ,0,0
